blueWins,blueWardsPlaced,blueWardsDestroyed,blueFirstBlood,blueKills,blueDeaths,blueAssists,blueEliteMonsters,blueDragons,blueHeralds,blueTowersDestroyed,blueTotalGold,blueAvgLevel,blueTotalExperience,blueTotalMinionsKilled,blueTotalJungleMinionsKilled,blueGoldDiff,blueExperienceDiff,blueCSPerMin,blueGoldPerMin,redWardsPlaced,redWardsDestroyed,redFirstBlood,redKills,redDeaths,redAssists,redEliteMonsters,redDragons,redHeralds,redTowersDestroyed,redTotalGold,redAvgLevel,redTotalExperience,redTotalMinionsKilled,redTotalJungleMinionsKilled,redGoldDiff,redExperienceDiff,redCSPerMin,redGoldPerMin,blue_objective_share,red_objective_share,blue_vision_share,red_vision_share,blue_ward_efficiency,red_ward_efficiency,blue_kill_share,red_kill_share,blue_gold_per_kill,red_gold_per_kill,blue_xp_per_min,red_xp_per_min,gold_obj_momentum,xp_kill_momentum,gold_diff_per_min,xp_diff_per_min
1,79,1,0,3,7,3,0,0,0,0,15065,6.8,17306,239,31,-2560,-2062,23.9,1506.5,17,2,1,7,3,6,2,1,1,0,17625,7.2,19368,242,63,2560,2062,24.2,1762.5,0.0,1.0,0.8229166666666666,0.17708333333333334,0.012658227848101266,0.11764705882352941,0.3,0.7,3766.25,2203.125,1730.6,1936.8,0,-6186,-256.0,-206.2
1,16,3,1,9,5,18,2,1,1,1,19011,7.0,17878,201,57,3451,202,20.1,1901.1,46,1,0,5,9,4,0,0,0,0,15560,7.0,17676,224,44,-3451,-202,22.4,1556.0,1.0,0.0,0.25806451612903225,0.7419354838709677,0.1875,0.021739130434782608,0.6428571428571429,0.35714285714285715,1901.1,2593.3333333333335,1787.8,1767.6,6902,1818,345.1,20.2
0,15,2,1,6,4,3,0,0,0,0,16366,7.0,18102,237,61,1980,1777,23.7,1636.6,17,1,0,4,6,4,1,1,0,0,14386,6.4,16325,203,40,-1980,-1777,20.3,1438.6,0.0,1.0,0.46875,0.53125,0.13333333333333333,0.058823529411764705,0.6,0.4,2338.0,2877.2,1810.2,1632.5,0,10662,198.0,177.7
1,18,4,0,7,9,5,0,0,0,0,16709,7.2,19029,227,48,-629,180,22.7,1670.9,17,4,1,9,7,9,0,0,0,0,17338,7.2,18849,223,56,629,-180,22.3,1733.8,0.5,0.5,0.5142857142857142,0.4857142857142857,0.2222222222222222,0.23529411764705882,0.4375,0.5625,2088.625,1733.8,1902.9,1884.9,0,1260,-62.9,18.0
1,12,1,0,5,4,2,1,0,1,0,15798,7.0,18818,231,52,-361,671,23.1,1579.8,17,2,1,4,5,3,1,1,0,0,16159,7.0,18147,248,48,361,-671,24.8,1615.9,0.5,0.5,0.41379310344827586,0.5862068965517241,0.08333333333333333,0.11764705882352941,0.5555555555555556,0.4444444444444444,2633.0,3231.8,1881.8,1814.7,-361,3355,-36.1,67.1
1,10,7,1,5,3,5,1,1,0,0,15239,7.2,18919,218,45,742,2904,21.8,1523.9,22,2,0,3,5,4,0,0,0,0,14497,6.6,16015,182,58,-742,-2904,18.2,1449.7,1.0,0.0,0.3125,0.6875,0.7,0.09090909090909091,0.625,0.375,2539.8333333333335,3624.25,1891.9,1601.5,742,14520,74.2,290.4
1,18,5,1,8,6,11,1,1,0,0,17287,7.0,18312,224,45,886,684,22.4,1728.7,45,3,0,6,8,8,0,0,0,0,16401,6.8,17628,228,32,-886,-684,22.8,1640.1,1.0,0.0,0.2857142857142857,0.7142857142857143,0.2777777777777778,0.06666666666666667,0.5714285714285714,0.42857142857142855,1920.7777777777778,2343.0,1831.2,1762.8,886,5472,88.6,68.4
1,14,4,1,3,5,5,0,0,0,0,14788,6.6,16201,223,44,-166,-1446,22.3,1478.8,16,3,0,5,3,3,0,0,0,0,14954,7.0,17647,188,52,166,1446,18.8,1495.4,0.5,0.5,0.4666666666666667,0.5333333333333333,0.2857142857142857,0.1875,0.375,0.625,3697.0,2492.3333333333335,1620.1,1764.7,0,-4338,-16.6,-144.6
1,13,6,1,7,5,7,1,1,0,0,16736,7.0,18814,217,56,433,-323,21.7,1673.6,21,4,0,5,7,6,0,0,0,0,16303,7.2,19137,262,52,-433,323,26.2,1630.3,1.0,0.0,0.38235294117647056,0.6176470588235294,0.46153846153846156,0.19047619047619047,0.5833333333333334,0.4166666666666667,2092.0,2717.1666666666665,1881.4,1913.7,433,-2261,43.3,-32.3
0,16,2,1,7,9,8,1,1,0,0,16876,7.0,17943,223,38,31,-472,22.3,1687.6,37,4,0,9,7,12,0,0,0,0,16845,7.2,18415,207,27,-31,472,20.7,1684.5,1.0,0.0,0.3018867924528302,0.6981132075471698,0.125,0.10810810810810811,0.4375,0.5625,2109.5,1684.5,1794.3,1841.5,31,-3304,3.1,-47.2
0,16,0,1,4,8,6,1,1,0,0,14563,6.6,15835,196,39,-3004,-3860,19.6,1456.3,17,4,0,8,4,10,0,0,0,0,17567,7.2,19695,229,64,3004,3860,22.9,1756.7,1.0,0.0,0.48484848484848486,0.5151515151515151,0.0,0.23529411764705882,0.3333333333333333,0.6666666666666666,2912.6,1951.888888888889,1583.5,1969.5,-3004,-15440,-300.4,-386.0
0,16,2,0,3,5,5,0,0,0,0,15912,6.4,16609,236,40,1034,-973,23.6,1591.2,13,4,1,5,3,2,1,1,0,0,14878,6.8,17582,169,67,-1034,973,16.9,1487.8,0.0,1.0,0.5517241379310345,0.4482758620689655,0.125,0.3076923076923077,0.375,0.625,3978.0,2479.6666666666665,1660.9,1758.2,0,-2919,103.4,-97.3
0,15,2,0,5,5,9,1,0,1,0,16624,6.8,18064,208,62,1060,2796,20.8,1662.4,15,3,1,5,5,7,1,1,0,0,15564,6.6,15268,190,44,-1060,-2796,19.0,1556.4,0.5,0.5,0.5,0.5,0.13333333333333333,0.2,0.5,0.5,2770.6666666666665,2594.0,1806.4,1526.8,1060,13980,106.0,279.6
1,16,1,1,10,7,9,1,1,0,1,19018,7.2,19294,209,63,3126,3795,20.9,1901.8,12,1,0,7,10,11,0,0,0,0,15892,6.4,15499,162,51,-3126,-3795,16.2,1589.2,1.0,0.0,0.5714285714285714,0.42857142857142855,0.0625,0.08333333333333333,0.5882352941176471,0.4117647058823529,1728.909090909091,1986.5,1929.4,1549.9,3126,37950,312.6,379.5
1,15,5,0,6,7,6,0,0,0,0,16682,7.2,19047,209,68,-257,1379,20.9,1668.2,19,4,1,7,6,8,1,1,0,0,16939,6.8,17668,209,55,257,-1379,20.9,1693.9,0.0,1.0,0.4411764705882353,0.5588235294117647,0.3333333333333333,0.21052631578947367,0.46153846153846156,0.5384615384615384,2383.1428571428573,2117.375,1904.7,1766.8,0,8274,-25.7,137.9
0,17,1,1,6,4,8,2,1,1,0,17249,7.0,18964,239,56,1095,768,23.9,1724.9,12,4,0,4,6,6,0,0,0,0,16154,7.0,18196,247,56,-1095,-768,24.7,1615.4,1.0,0.0,0.5862068965517241,0.41379310344827586,0.058823529411764705,0.3333333333333333,0.6,0.4,2464.1428571428573,3230.8,1896.4,1819.6,2190,4608,109.5,76.8
1,11,4,0,4,6,3,0,0,0,0,15727,7.2,18903,247,44,-84,221,24.7,1572.7,14,1,1,6,4,4,0,0,0,0,15811,7.2,18682,216,52,84,-221,21.6,1581.1,0.5,0.5,0.44,0.56,0.36363636363636365,0.07142857142857142,0.4,0.6,3145.4,2258.714285714286,1890.3,1868.2,0,884,-8.4,22.1
0,15,2,0,4,6,3,0,0,0,0,14962,7.0,18176,201,48,-1672,-2213,20.1,1496.2,15,3,1,6,4,3,0,0,0,0,16634,7.4,20389,237,68,1672,2213,23.7,1663.4,0.5,0.5,0.5,0.5,0.13333333333333333,0.2,0.4,0.6,2992.4,2376.285714285714,1817.6,2038.9,0,-8852,-167.2,-221.3
0,15,3,1,6,2,7,1,1,0,0,17390,7.4,19841,239,68,1644,987,23.9,1739.0,14,2,0,2,6,4,1,0,1,0,15746,7.0,18854,250,60,-1644,-987,25.0,1574.6,0.5,0.5,0.5172413793103449,0.4827586206896552,0.2,0.14285714285714285,0.75,0.25,2484.285714285714,5248.666666666667,1984.1,1885.4,1644,5922,164.4,98.7
1,19,4,1,7,10,8,1,1,0,0,16632,6.8,17520,191,53,-1069,-587,19.1,1663.2,17,2,0,10,7,11,0,0,0,0,17701,6.8,18107,202,45,1069,587,20.2,1770.1,1.0,0.0,0.5277777777777778,0.4722222222222222,0.21052631578947367,0.11764705882352941,0.4117647058823529,0.5882352941176471,2079.0,1609.1818181818182,1752.0,1810.7,-1069,-4109,-106.9,-58.7
1,12,5,1,5,3,5,1,1,0,0,16706,7.0,17948,231,48,1352,-81,23.1,1670.6,21,0,0,3,5,2,0,0,0,0,15354,7.0,18029,230,55,-1352,81,23.0,1535.4,1.0,0.0,0.36363636363636365,0.6363636363636364,0.4166666666666667,0.0,0.625,0.375,2784.3333333333335,3838.5,1794.8,1802.9,1352,-405,135.2,-8.1
0,15,4,1,2,1,3,0,0,0,0,14969,6.8,16983,246,51,816,-457,24.6,1496.9,40,2,0,1,2,2,2,1,1,0,14153,6.8,17440,213,52,-816,457,21.3,1415.3,0.0,1.0,0.2727272727272727,0.7272727272727273,0.26666666666666666,0.05,0.6666666666666666,0.3333333333333333,4989.666666666667,7076.5,1698.3,1744.0,0,-914,81.6,-45.7
1,12,6,0,4,5,5,2,1,1,0,16630,7.2,19373,251,70,-159,-206,25.1,1663.0,22,2,1,5,4,6,0,0,0,0,16789,7.2,19579,244,65,159,206,24.4,1678.9,1.0,0.0,0.35294117647058826,0.6470588235294118,0.5,0.09090909090909091,0.4444444444444444,0.5555555555555556,3326.0,2798.1666666666665,1937.3,1957.9,-318,-824,-15.9,-20.6
0,16,3,1,7,11,11,0,0,0,0,17037,7.0,18710,243,47,-1896,-1756,24.3,1703.7,15,2,0,11,7,13,1,1,0,0,18933,7.4,20466,243,50,1896,1756,24.3,1893.3,0.0,1.0,0.5161290322580645,0.4838709677419355,0.1875,0.13333333333333333,0.3888888888888889,0.6111111111111112,2129.625,1577.75,1871.0,2046.6,0,-12292,-189.6,-175.6
0,22,3,1,7,2,3,0,0,0,0,16729,7.2,19694,231,56,2248,3163,23.1,1672.9,14,2,0,2,7,1,0,0,0,0,14481,6.4,16531,206,53,-2248,-3163,20.6,1448.1,0.5,0.5,0.6111111111111112,0.3888888888888889,0.13636363636363635,0.14285714285714285,0.7777777777777778,0.2222222222222222,2091.125,4827.0,1969.4,1653.1,0,22141,224.8,316.3
1,27,2,1,5,5,6,0,0,0,0,16281,6.8,17527,233,48,128,-368,23.3,1628.1,17,4,0,5,5,10,1,1,0,0,16153,7.2,17895,223,51,-128,368,22.3,1615.3,0.0,1.0,0.6136363636363636,0.38636363636363635,0.07407407407407407,0.23529411764705882,0.5,0.5,2713.5,2692.1666666666665,1752.7,1789.5,0,-1840,12.8,-36.8
1,61,6,1,6,4,11,0,0,0,0,16375,7.2,18060,226,44,1389,1615,22.6,1637.5,13,1,0,4,6,3,2,1,1,0,14986,6.6,16445,198,50,-1389,-1615,19.8,1498.6,0.0,1.0,0.8243243243243243,0.17567567567567569,0.09836065573770492,0.07692307692307693,0.6,0.4,2339.285714285714,2997.2,1806.0,1644.5,0,9690,138.9,161.5
1,36,3,1,7,4,4,1,1,0,0,16849,7.6,20518,234,68,1116,2834,23.4,1684.9,13,1,0,4,7,6,0,0,0,0,15733,6.8,17684,237,48,-1116,-2834,23.7,1573.3,1.0,0.0,0.7346938775510204,0.2653061224489796,0.08333333333333333,0.07692307692307693,0.6363636363636364,0.36363636363636365,2106.125,3146.6,2051.8,1768.4,1116,19838,111.6,283.4
1,14,2,1,10,2,16,1,0,1,0,18195,7.2,19078,220,48,4358,4325,22.0,1819.5,16,1,0,2,10,3,0,0,0,0,13837,6.0,14753,207,44,-4358,-4325,20.7,1383.7,1.0,0.0,0.4666666666666667,0.5333333333333333,0.14285714285714285,0.0625,0.8333333333333334,0.16666666666666666,1654.090909090909,4612.333333333333,1907.8,1475.3,4358,43250,435.8,432.5
1,14,2,0,4,7,2,0,0,0,0,15825,7.0,18247,235,54,-306,-953,23.5,1582.5,37,3,1,7,4,7,1,1,0,0,16131,7.4,19200,227,45,306,953,22.7,1613.1,0.0,1.0,0.27450980392156865,0.7254901960784313,0.14285714285714285,0.08108108108108109,0.36363636363636365,0.6363636363636364,3165.0,2016.375,1824.7,1920.0,0,-3812,-30.6,-95.3
1,9,5,1,11,7,8,0,0,0,0,18483,7.4,19419,199,47,2915,2523,19.9,1848.3,18,1,0,7,11,6,0,0,0,0,15568,6.6,16896,209,41,-2915,-2523,20.9,1556.8,0.5,0.5,0.3333333333333333,0.6666666666666666,0.5555555555555556,0.05555555555555555,0.6111111111111112,0.3888888888888889,1540.25,1946.0,1941.9,1689.6,0,27753,291.5,252.3
0,18,4,0,10,6,14,0,0,0,0,18270,7.0,18940,234,50,1927,495,23.4,1827.0,15,2,1,6,10,7,2,1,1,0,16343,7.0,18445,224,49,-1927,-495,22.4,1634.3,0.0,1.0,0.5454545454545454,0.45454545454545453,0.2222222222222222,0.13333333333333333,0.625,0.375,1660.909090909091,2334.714285714286,1894.0,1844.5,0,4950,192.7,49.5
0,17,3,1,9,6,11,0,0,0,0,17372,6.8,17545,202,42,1491,1101,20.2,1737.2,17,4,0,6,9,6,2,1,1,0,15881,6.4,16444,206,48,-1491,-1101,20.6,1588.1,0.0,1.0,0.5,0.5,0.17647058823529413,0.23529411764705882,0.6,0.4,1737.2,2268.714285714286,1754.5,1644.4,0,9909,149.1,110.1
1,16,2,0,11,4,13,0,0,0,0,19582,7.4,19381,228,44,4267,2764,22.8,1958.2,16,2,1,4,11,2,0,0,0,0,15315,6.6,16617,200,50,-4267,-2764,20.0,1531.5,0.5,0.5,0.5,0.5,0.125,0.125,0.7333333333333333,0.26666666666666666,1631.8333333333333,3063.0,1938.1,1661.7,0,30404,426.7,276.4
1,9,1,0,5,4,3,0,0,0,0,16823,7.2,19226,226,68,1409,2767,22.6,1682.3,15,0,1,4,5,7,0,0,0,0,15414,6.6,16459,188,52,-1409,-2767,18.8,1541.4,0.5,0.5,0.375,0.625,0.1111111111111111,0.0,0.5555555555555556,0.4444444444444444,2803.8333333333335,3082.8,1922.6,1645.9,0,13835,140.9,276.7
1,23,1,0,9,4,9,2,1,1,0,18264,7.4,20134,234,75,2188,2716,23.4,1826.4,10,1,1,4,9,5,0,0,0,0,16076,6.8,17418,227,60,-2188,-2716,22.7,1607.6,1.0,0.0,0.696969696969697,0.30303030303030304,0.043478260869565216,0.1,0.6923076923076923,0.3076923076923077,1826.4,3215.2,2013.4,1741.8,4376,24444,218.8,271.6
0,18,3,0,3,10,2,0,0,0,0,15142,6.8,16713,211,52,-3107,-1687,21.1,1514.2,19,5,1,10,3,21,1,1,0,0,18249,6.8,18400,222,53,3107,1687,22.2,1824.9,0.0,1.0,0.4864864864864865,0.5135135135135135,0.16666666666666666,0.2631578947368421,0.23076923076923078,0.7692307692307693,3785.5,1659.0,1671.3,1840.0,0,-5061,-310.7,-168.7
0,36,5,1,5,8,4,1,1,0,0,16396,7.2,18166,211,60,-1640,-907,21.1,1639.6,16,2,0,8,5,9,0,0,0,0,18036,7.2,19073,250,48,1640,907,25.0,1803.6,1.0,0.0,0.6923076923076923,0.3076923076923077,0.1388888888888889,0.125,0.38461538461538464,0.6153846153846154,2732.6666666666665,2004.0,1816.6,1907.3,-1640,-4535,-164.0,-90.7
1,20,6,0,4,7,3,0,0,0,0,15434,7.0,18097,235,49,-1806,-226,23.5,1543.4,20,4,1,7,4,12,1,1,0,0,17240,7.2,18323,224,58,1806,226,22.4,1724.0,0.0,1.0,0.5,0.5,0.3,0.2,0.36363636363636365,0.6363636363636364,3086.8,2155.0,1809.7,1832.3,0,-904,-180.6,-22.6
1,17,1,1,6,3,7,1,1,0,1,18564,7.0,18738,239,44,4518,1715,23.9,1856.4,11,3,0,3,6,2,0,0,0,0,14046,6.8,17023,169,55,-4518,-1715,16.9,1404.6,1.0,0.0,0.6071428571428571,0.39285714285714285,0.058823529411764705,0.2727272727272727,0.6666666666666666,0.3333333333333333,2652.0,3511.5,1873.8,1702.3,4518,10290,451.8,171.5
0,11,2,0,8,6,9,0,0,0,0,17304,7.2,19455,233,52,1127,1908,23.3,1730.4,7,1,1,6,8,5,1,1,0,0,16177,6.8,17547,211,52,-1127,-1908,21.1,1617.7,0.0,1.0,0.6111111111111112,0.3888888888888889,0.18181818181818182,0.14285714285714285,0.5714285714285714,0.42857142857142855,1922.6666666666667,2311.0,1945.5,1754.7,0,15264,112.7,190.8
0,24,1,1,8,5,5,0,0,0,0,17785,7.2,19422,238,55,2597,2731,23.8,1778.5,37,2,0,5,8,4,1,1,0,0,15188,6.6,16691,199,47,-2597,-2731,19.9,1518.8,0.0,1.0,0.39344262295081966,0.6065573770491803,0.041666666666666664,0.05405405405405406,0.6153846153846154,0.38461538461538464,1976.111111111111,2531.3333333333335,1942.2,1669.1,0,21848,259.7,273.1
1,14,2,1,8,4,11,0,0,0,0,17299,6.8,17445,233,32,2406,1503,23.3,1729.9,16,0,0,4,8,2,0,0,0,0,14893,6.2,15942,194,49,-2406,-1503,19.4,1489.3,0.5,0.5,0.4666666666666667,0.5333333333333333,0.14285714285714285,0.0,0.6666666666666666,0.3333333333333333,1922.111111111111,2978.6,1744.5,1594.2,0,12024,240.6,150.3
0,12,2,0,7,11,4,0,0,0,0,15528,6.6,17206,235,6,-3546,-1919,23.5,1552.8,14,0,1,11,7,12,0,0,0,0,19074,7.2,19125,238,65,3546,1919,23.8,1907.4,0.5,0.5,0.46153846153846156,0.5384615384615384,0.16666666666666666,0.0,0.3888888888888889,0.6111111111111112,1941.0,1589.5,1720.6,1912.5,0,-13433,-354.6,-191.9
0,12,4,1,6,5,10,0,0,0,0,16532,6.6,16932,213,58,1920,1140,21.3,1653.2,17,1,0,5,6,9,1,1,0,0,14612,6.4,15792,155,52,-1920,-1140,15.5,1461.2,0.0,1.0,0.41379310344827586,0.5862068965517241,0.3333333333333333,0.058823529411764705,0.5454545454545454,0.45454545454545453,2361.714285714286,2435.3333333333335,1693.2,1579.2,0,6840,192.0,114.0
0,15,3,1,6,4,7,1,1,0,0,16279,7.0,18119,227,44,1079,784,22.7,1627.9,16,2,0,4,6,4,0,0,0,0,15200,6.6,17335,223,55,-1079,-784,22.3,1520.0,1.0,0.0,0.4838709677419355,0.5161290322580645,0.2,0.125,0.6,0.4,2325.5714285714284,3040.0,1811.9,1733.5,1079,4704,107.9,78.4
1,16,1,1,11,5,10,1,1,0,0,19245,7.6,20286,245,60,3108,2974,24.5,1924.5,58,2,0,5,11,6,0,0,0,0,16137,6.8,17312,194,64,-3108,-2974,19.4,1613.7,1.0,0.0,0.21621621621621623,0.7837837837837838,0.0625,0.034482758620689655,0.6875,0.3125,1603.75,2689.5,2028.6,1731.2,3108,32714,310.8,297.4
1,20,2,0,1,5,1,0,0,0,0,14998,7.0,17794,246,48,-1431,269,24.6,1499.8,18,4,1,5,1,8,0,0,0,0,16429,6.8,17525,230,52,1431,-269,23.0,1642.9,0.5,0.5,0.5263157894736842,0.47368421052631576,0.1,0.2222222222222222,0.16666666666666666,0.8333333333333334,7499.0,2738.1666666666665,1779.4,1752.5,0,269,-143.1,26.9
1,16,2,0,6,7,5,1,1,0,0,15391,6.6,16901,182,56,-1595,-907,18.2,1539.1,14,2,1,7,6,5,0,0,0,0,16986,6.8,17808,201,64,1595,907,20.1,1698.6,1.0,0.0,0.5333333333333333,0.4666666666666667,0.125,0.14285714285714285,0.46153846153846156,0.5384615384615384,2198.714285714286,2123.25,1690.1,1780.8,-1595,-5442,-159.5,-90.7
0,17,3,1,11,8,10,0,0,0,0,18459,7.0,17481,224,39,1536,624,22.4,1845.9,15,1,0,8,11,12,1,1,0,0,16923,6.6,16857,197,55,-1536,-624,19.7,1692.3,0.0,1.0,0.53125,0.46875,0.17647058823529413,0.06666666666666667,0.5789473684210527,0.42105263157894735,1538.25,1880.3333333333333,1748.1,1685.7,0,6864,153.6,62.4
0,15,3,0,4,7,5,0,0,0,0,15535,6.8,18068,214,56,-1608,-572,21.4,1553.5,16,1,1,7,4,9,2,1,1,0,17143,7.0,18640,220,59,1608,572,22.0,1714.3,0.0,1.0,0.4838709677419355,0.5161290322580645,0.2,0.0625,0.36363636363636365,0.6363636363636364,3107.0,2142.875,1806.8,1864.0,0,-2288,-160.8,-57.2
1,15,1,1,6,1,9,0,0,0,0,17226,7.4,19043,269,52,2955,2093,26.9,1722.6,82,1,0,1,6,1,1,0,1,0,14271,6.8,16950,224,56,-2955,-2093,22.4,1427.1,0.0,1.0,0.15463917525773196,0.845360824742268,0.06666666666666667,0.012195121951219513,0.8571428571428571,0.14285714285714285,2460.8571428571427,7135.5,1904.3,1695.0,0,12558,295.5,209.3
1,18,3,1,5,6,6,1,0,1,0,15743,6.6,16662,212,48,-720,-1533,21.2,1574.3,21,5,0,6,5,11,1,1,0,0,16463,7.0,18195,229,48,720,1533,22.9,1646.3,0.5,0.5,0.46153846153846156,0.5384615384615384,0.16666666666666666,0.23809523809523808,0.45454545454545453,0.5454545454545454,2623.8333333333335,2351.8571428571427,1666.2,1819.5,-720,-7665,-72.0,-153.3
0,16,5,0,2,5,0,0,0,0,0,14659,6.6,16878,233,46,-492,89,23.3,1465.9,17,1,1,5,2,3,0,0,0,0,15151,6.8,16789,175,48,492,-89,17.5,1515.1,0.5,0.5,0.48484848484848486,0.5151515151515151,0.3125,0.058823529411764705,0.2857142857142857,0.7142857142857143,4886.333333333333,2525.1666666666665,1687.8,1678.9,0,178,-49.2,8.9
0,12,2,1,7,10,14,1,0,1,0,15674,6.4,16123,176,53,-3579,-3233,17.6,1567.4,14,3,0,10,7,18,1,1,0,0,19253,7.2,19356,203,65,3579,3233,20.3,1925.3,0.5,0.5,0.46153846153846156,0.5384615384615384,0.16666666666666666,0.21428571428571427,0.4117647058823529,0.5882352941176471,1959.25,1750.2727272727273,1612.3,1935.6,-3579,-22631,-357.9,-323.3
1,12,1,1,13,1,14,0,0,0,1,20699,7.4,19768,249,44,7721,5190,24.9,2069.9,14,0,0,1,13,0,0,0,0,0,12978,6.0,14578,200,40,-7721,-5190,20.0,1297.8,0.5,0.5,0.46153846153846156,0.5384615384615384,0.08333333333333333,0.0,0.9285714285714286,0.07142857142857142,1478.5,6489.0,1976.8,1457.8,0,67470,772.1,519.0
0,16,4,1,10,3,9,1,1,0,0,17631,6.8,18612,201,44,3436,1760,20.1,1763.1,13,4,0,3,10,1,1,0,1,0,14195,6.6,16852,206,48,-3436,-1760,20.6,1419.5,0.5,0.5,0.5517241379310345,0.4482758620689655,0.25,0.3076923076923077,0.7692307692307693,0.23076923076923078,1602.8181818181818,3548.75,1861.2,1685.2,3436,17600,343.6,176.0
1,36,3,1,5,5,3,1,1,0,0,16282,7.2,19492,225,61,813,1913,22.5,1628.2,13,0,0,5,5,4,0,0,0,0,15469,7.0,17579,225,52,-813,-1913,22.5,1546.9,1.0,0.0,0.7346938775510204,0.2653061224489796,0.08333333333333333,0.0,0.5,0.5,2713.6666666666665,2578.1666666666665,1949.2,1757.9,813,9565,81.3,191.3
0,14,4,0,3,7,3,2,1,1,0,14249,6.6,16596,220,38,-3144,-3235,22.0,1424.9,21,5,1,7,3,4,0,0,0,0,17393,7.2,19831,255,80,3144,3235,25.5,1739.3,1.0,0.0,0.4,0.6,0.2857142857142857,0.23809523809523808,0.3,0.7,3562.25,2174.125,1659.6,1983.1,-6288,-9705,-314.4,-323.5
0,42,1,1,12,11,10,1,1,0,0,18159,7.0,18557,207,37,-48,482,20.7,1815.9,22,5,0,11,12,16,0,0,0,0,18207,7.2,18075,159,46,48,-482,15.9,1820.7,1.0,0.0,0.65625,0.34375,0.023809523809523808,0.22727272727272727,0.5217391304347826,0.4782608695652174,1396.8461538461538,1517.25,1855.7,1807.5,-48,5784,-4.8,48.2
0,16,2,0,6,8,9,1,1,0,0,15666,6.4,16073,208,39,-2468,-2552,20.8,1566.6,13,2,1,8,6,6,1,0,1,0,18134,7.2,18625,231,60,2468,2552,23.1,1813.4,0.5,0.5,0.5517241379310345,0.4482758620689655,0.125,0.15384615384615385,0.42857142857142855,0.5714285714285714,2238.0,2014.888888888889,1607.3,1862.5,-2468,-15312,-246.8,-255.2
0,10,1,0,1,8,1,0,0,0,0,13305,6.2,15657,196,50,-4849,-4463,19.6,1330.5,13,2,1,8,1,9,2,1,1,0,18154,7.4,20120,276,65,4849,4463,27.6,1815.4,0.0,1.0,0.43478260869565216,0.5652173913043478,0.1,0.15384615384615385,0.1111111111111111,0.8888888888888888,6652.5,2017.111111111111,1565.7,2012.0,0,-4463,-484.9,-446.3
1,17,1,1,6,3,5,1,1,0,0,16563,7.0,18392,215,52,1786,-5,21.5,1656.3,13,0,0,3,6,2,0,0,0,0,14777,7.0,18397,201,63,-1786,5,20.1,1477.7,1.0,0.0,0.5666666666666667,0.43333333333333335,0.058823529411764705,0.0,0.6666666666666666,0.3333333333333333,2366.1428571428573,3694.25,1839.2,1839.7,1786,-30,178.6,-0.5
1,51,0,1,11,4,4,1,1,0,0,18339,7.2,18855,216,53,4128,2704,21.6,1833.9,13,2,0,4,11,4,0,0,0,0,14211,6.4,16151,158,47,-4128,-2704,15.8,1421.1,1.0,0.0,0.796875,0.203125,0.0,0.15384615384615385,0.7333333333333333,0.26666666666666666,1528.25,2842.2,1885.5,1615.1,4128,29744,412.8,270.4
1,25,3,0,11,8,11,0,0,0,0,17666,6.8,16963,193,48,-184,-835,19.3,1766.6,13,2,1,8,11,12,0,0,0,0,17850,7.0,17798,234,52,184,835,23.4,1785.0,0.5,0.5,0.6578947368421053,0.34210526315789475,0.12,0.15384615384615385,0.5789473684210527,0.42105263157894735,1472.1666666666667,1983.3333333333333,1696.3,1779.8,0,-9185,-18.4,-83.5
0,15,4,0,4,9,7,1,1,0,0,15315,7.0,17674,188,62,-2881,-981,18.8,1531.5,18,4,1,9,4,11,1,0,1,0,18196,7.0,18655,230,39,2881,981,23.0,1819.6,0.5,0.5,0.45454545454545453,0.5454545454545454,0.26666666666666666,0.2222222222222222,0.3076923076923077,0.6923076923076923,3063.0,1819.6,1767.4,1865.5,-2881,-3924,-288.1,-98.1
1,17,4,0,12,5,13,0,0,0,0,18628,7.0,18625,239,43,2863,2632,23.9,1862.8,18,5,1,5,12,7,0,0,0,0,15765,6.6,15993,207,45,-2863,-2632,20.7,1576.5,0.5,0.5,0.4857142857142857,0.5142857142857142,0.23529411764705882,0.2777777777777778,0.7058823529411765,0.29411764705882354,1432.923076923077,2627.5,1862.5,1599.3,0,31584,286.3,263.2
1,14,1,0,7,3,7,1,1,0,0,17342,7.2,18792,248,56,2783,1844,24.8,1734.2,11,1,1,3,7,3,0,0,0,0,14559,6.8,16948,197,52,-2783,-1844,19.7,1455.9,1.0,0.0,0.56,0.44,0.07142857142857142,0.09090909090909091,0.7,0.3,2167.75,3639.75,1879.2,1694.8,2783,12908,278.3,184.4
0,18,2,1,7,8,7,0,0,0,1,18000,6.8,17798,210,48,1157,-173,21.0,1800.0,56,5,0,8,7,10,0,0,0,0,16843,7.0,17971,190,53,-1157,173,19.0,1684.3,0.5,0.5,0.24324324324324326,0.7567567567567568,0.1111111111111111,0.08928571428571429,0.4666666666666667,0.5333333333333333,2250.0,1871.4444444444443,1779.8,1797.1,0,-1211,115.7,-17.3
1,14,5,0,3,4,2,1,0,1,0,15318,6.8,17968,235,49,-942,120,23.5,1531.8,16,2,1,4,3,5,1,1,0,0,16260,6.8,17848,263,44,942,-120,26.3,1626.0,0.5,0.5,0.4666666666666667,0.5333333333333333,0.35714285714285715,0.125,0.42857142857142855,0.5714285714285714,3829.5,3252.0,1796.8,1784.8,-942,360,-94.2,12.0
