blueWins,blueWardsPlaced,blueWardsDestroyed,blueFirstBlood,blueKills,blueDeaths,blueAssists,blueEliteMonsters,blueDragons,blueHeralds,blueTowersDestroyed,blueTotalGold,blueAvgLevel,blueTotalExperience,blueTotalMinionsKilled,blueTotalJungleMinionsKilled,blueGoldDiff,blueExperienceDiff,blueCSPerMin,blueGoldPerMin,redWardsPlaced,redWardsDestroyed,redFirstBlood,redKills,redDeaths,redAssists,redEliteMonsters,redDragons,redHeralds,redTowersDestroyed,redTotalGold,redAvgLevel,redTotalExperience,redTotalMinionsKilled,redTotalJungleMinionsKilled,redGoldDiff,redExperienceDiff,redCSPerMin,redGoldPerMin,blue_objective_share,red_objective_share,blue_vision_share,red_vision_share,blue_ward_efficiency,red_ward_efficiency,blue_kill_share,red_kill_share,blue_gold_per_kill,red_gold_per_kill,blue_xp_per_min,red_xp_per_min,gold_obj_momentum,xp_kill_momentum,gold_diff_per_min,xp_diff_per_min
0,36,4,0,5,5,5,1,0,1,0,15963,7.2,18713,218,62,-985,-93,21.8,1596.3,22,2,1,5,5,5,1,1,0,0,16948,7.2,18806,262,61,985,93,26.2,1694.8,0.5,0.5,0.6206896551724138,0.3793103448275862,0.1111111111111111,0.09090909090909091,0.5,0.5,2660.5,2824.6666666666665,1871.3,1880.6,-985,-465,-98.5,-9.3
0,15,3,1,5,9,8,0,0,0,0,14998,6.2,15234,197,40,-2698,-3640,19.7,1499.8,16,2,0,9,5,11,1,1,0,0,17696,7.2,18874,232,44,2698,3640,23.2,1769.6,0.0,1.0,0.4838709677419355,0.5161290322580645,0.2,0.125,0.35714285714285715,0.6428571428571429,2499.6666666666665,1769.6,1523.4,1887.4,0,-18200,-269.8,-364.0
0,13,2,0,9,7,10,1,0,1,1,19581,6.8,18509,232,44,2883,1059,23.2,1958.1,17,0,1,7,9,8,1,1,0,0,16698,7.2,17450,201,48,-2883,-1059,20.1,1669.8,0.5,0.5,0.43333333333333335,0.5666666666666667,0.15384615384615385,0.0,0.5625,0.4375,1958.1,2087.25,1850.9,1745.0,2883,9531,288.3,105.9
0,22,1,0,5,5,2,0,0,0,0,15752,7.0,18629,217,55,-717,8,21.7,1575.2,94,2,1,5,5,4,0,0,0,0,16469,7.2,18621,218,54,717,-8,21.8,1646.9,0.5,0.5,0.1896551724137931,0.8103448275862069,0.045454545454545456,0.02127659574468085,0.5,0.5,2625.3333333333335,2744.8333333333335,1862.9,1862.1,0,40,-71.7,0.8
0,19,2,0,0,9,0,0,0,0,0,15090,7.0,18031,238,65,-1931,-299,23.8,1509.0,47,5,1,9,0,13,1,1,0,0,17021,7.2,18330,220,44,1931,299,22.0,1702.1,0.0,1.0,0.2878787878787879,0.7121212121212122,0.10526315789473684,0.10638297872340426,0.0,1.0,15090.0,1702.1,1803.1,1833.0,0,0,-193.1,-29.9
1,16,3,0,8,5,10,0,0,0,0,17536,7.2,19665,247,47,910,1269,24.7,1753.6,16,5,1,5,8,6,1,1,0,0,16626,7.0,18396,226,68,-910,-1269,22.6,1662.6,0.0,1.0,0.5,0.5,0.1875,0.3125,0.6153846153846154,0.38461538461538464,1948.4444444444443,2771.0,1966.5,1839.6,0,10152,91.0,126.9
1,41,2,1,6,3,10,1,0,1,0,16363,6.8,17356,209,44,2448,1861,20.9,1636.3,16,3,0,3,6,4,0,0,0,0,13915,6.4,15495,184,47,-2448,-1861,18.4,1391.5,1.0,0.0,0.7192982456140351,0.2807017543859649,0.04878048780487805,0.1875,0.6666666666666666,0.3333333333333333,2337.5714285714284,3478.75,1735.6,1549.5,2448,11166,244.8,186.1
1,19,1,1,7,4,11,0,0,0,0,16867,7.2,18904,219,57,920,1488,21.9,1686.7,18,2,0,4,7,6,1,1,0,0,15947,7.0,17416,210,54,-920,-1488,21.0,1594.7,0.0,1.0,0.5135135135135135,0.4864864864864865,0.05263157894736842,0.1111111111111111,0.6363636363636364,0.36363636363636365,2108.375,3189.4,1890.4,1741.6,0,10416,92.0,148.8
0,19,4,1,8,8,2,0,0,0,0,16249,6.8,17245,189,41,-1276,-648,18.9,1624.9,16,0,0,8,8,11,0,0,0,0,17525,7.0,17893,193,42,1276,648,19.3,1752.5,0.5,0.5,0.5428571428571428,0.45714285714285713,0.21052631578947367,0.0,0.5,0.5,1805.4444444444443,1947.2222222222222,1724.5,1789.3,0,-5184,-127.6,-64.8
0,15,0,1,7,12,5,2,1,1,0,16074,6.8,16408,185,50,-3268,-4457,18.5,1607.4,17,3,0,12,7,10,0,0,0,0,19342,7.6,20865,206,55,3268,4457,20.6,1934.2,1.0,0.0,0.46875,0.53125,0.0,0.17647058823529413,0.3684210526315789,0.631578947368421,2009.25,1487.8461538461538,1640.8,2086.5,-6536,-31199,-326.8,-445.7
0,17,2,0,8,10,10,0,0,0,0,16382,7.2,18090,206,37,-4322,-1588,20.6,1638.2,16,1,1,10,8,8,1,0,1,1,20704,7.2,19678,244,60,4322,1588,24.4,2070.4,0.0,1.0,0.5151515151515151,0.48484848484848486,0.11764705882352941,0.0625,0.4444444444444444,0.5555555555555556,1820.2222222222222,1882.1818181818182,1809.0,1967.8,0,-12704,-432.2,-158.8
1,39,2,1,9,6,16,0,0,0,0,17335,6.8,17918,193,50,2094,2937,19.3,1733.5,15,1,0,6,9,14,0,0,0,0,15241,6.2,14981,170,33,-2094,-2937,17.0,1524.1,0.5,0.5,0.7222222222222222,0.2777777777777778,0.05128205128205128,0.06666666666666667,0.6,0.4,1733.5,2177.285714285714,1791.8,1498.1,0,26433,209.4,293.7
1,105,2,1,9,5,9,1,0,1,0,17795,7.4,19812,237,71,1367,1620,23.7,1779.5,29,2,0,5,9,4,1,1,0,0,16428,7.0,18192,217,60,-1367,-1620,21.7,1642.8,0.5,0.5,0.7835820895522388,0.21641791044776118,0.01904761904761905,0.06896551724137931,0.6428571428571429,0.35714285714285715,1779.5,2738.0,1981.2,1819.2,1367,14580,136.7,162.0
0,70,2,0,8,6,12,2,1,1,0,15976,7.0,18227,178,56,-722,891,17.8,1597.6,13,1,1,6,8,6,0,0,0,0,16698,6.6,17336,232,39,722,-891,23.2,1669.8,1.0,0.0,0.8433734939759037,0.1566265060240964,0.02857142857142857,0.07692307692307693,0.5714285714285714,0.42857142857142855,1775.111111111111,2385.4285714285716,1822.7,1733.6,-1444,7128,-72.2,89.1
0,19,0,0,5,5,1,0,0,0,0,14594,6.8,17746,184,47,-1087,-108,18.4,1459.4,15,1,1,5,5,3,0,0,0,0,15681,7.0,17854,220,52,1087,108,22.0,1568.1,0.5,0.5,0.5588235294117647,0.4411764705882353,0.0,0.06666666666666667,0.5,0.5,2432.3333333333335,2613.5,1774.6,1785.4,0,-540,-108.7,-10.8
1,17,3,1,6,4,5,2,1,1,0,16727,7.2,18834,220,55,613,-602,22.0,1672.7,40,3,0,4,6,3,0,0,0,0,16114,7.4,19436,247,52,-613,602,24.7,1611.4,1.0,0.0,0.2982456140350877,0.7017543859649122,0.17647058823529413,0.075,0.6,0.4,2389.5714285714284,3222.8,1883.4,1943.6,1226,-3612,61.3,-60.2
0,23,4,1,3,8,6,1,0,1,1,15698,6.4,16251,189,47,-1838,-1430,18.9,1569.8,68,4,0,8,3,9,1,1,0,0,17536,6.8,17681,211,58,1838,1430,21.1,1753.6,0.5,0.5,0.25274725274725274,0.7472527472527473,0.17391304347826086,0.058823529411764705,0.2727272727272727,0.7272727272727273,3924.5,1948.4444444444443,1625.1,1768.1,-1838,-4290,-183.8,-143.0
1,18,4,1,11,7,7,2,1,1,0,18303,7.0,18032,202,54,2667,1951,20.2,1830.3,18,5,0,7,11,5,0,0,0,0,15636,6.4,16081,174,49,-2667,-1951,17.4,1563.6,1.0,0.0,0.5,0.5,0.2222222222222222,0.2777777777777778,0.6111111111111112,0.3888888888888889,1525.25,1954.5,1803.2,1608.1,5334,21461,266.7,195.1
0,16,3,1,8,10,7,1,0,1,0,16901,6.4,16288,176,52,-763,-450,17.6,1690.1,20,2,0,10,8,14,0,0,0,0,17664,6.6,16738,204,27,763,450,20.4,1766.4,1.0,0.0,0.4444444444444444,0.5555555555555556,0.1875,0.1,0.4444444444444444,0.5555555555555556,1877.888888888889,1605.8181818181818,1628.8,1673.8,-763,-3600,-76.3,-45.0
1,18,6,1,4,4,3,0,0,0,0,15936,6.8,16572,229,44,218,-1933,22.9,1593.6,42,5,0,4,4,5,1,1,0,0,15718,7.0,18505,243,52,-218,1933,24.3,1571.8,0.0,1.0,0.3,0.7,0.3333333333333333,0.11904761904761904,0.5,0.5,3187.2,3143.6,1657.2,1850.5,0,-7732,21.8,-193.3
0,15,0,1,7,8,15,1,1,0,0,15381,6.2,14805,167,39,-1611,-1901,16.7,1538.1,13,2,0,8,7,8,0,0,0,0,16992,6.6,16706,201,53,1611,1901,20.1,1699.2,1.0,0.0,0.5357142857142857,0.4642857142857143,0.0,0.15384615384615385,0.4666666666666667,0.5333333333333333,1922.625,1888.0,1480.5,1670.6,-1611,-13307,-161.1,-190.1
1,25,4,0,11,6,12,0,0,0,0,19537,7.0,18358,189,60,2718,1185,18.9,1953.7,20,1,1,6,11,8,1,1,0,0,16819,7.0,17173,211,48,-2718,-1185,21.1,1681.9,0.0,1.0,0.5555555555555556,0.4444444444444444,0.16,0.05,0.6470588235294118,0.35294117647058826,1628.0833333333333,2402.714285714286,1835.8,1717.3,0,13035,271.8,118.5
1,12,2,0,2,9,1,0,0,0,0,14259,6.4,16277,216,41,-4814,-3701,21.6,1425.9,18,1,1,9,2,14,2,1,1,1,19073,7.4,19978,240,52,4814,3701,24.0,1907.3,0.0,1.0,0.4,0.6,0.16666666666666666,0.05555555555555555,0.18181818181818182,0.8181818181818182,4753.0,1907.3,1627.7,1997.8,0,-7402,-481.4,-370.1
1,12,5,1,9,8,7,0,0,0,0,17670,7.0,18217,201,72,32,-952,20.1,1767.0,20,1,0,8,9,9,0,0,0,0,17638,7.4,19169,247,52,-32,952,24.7,1763.8,0.5,0.5,0.375,0.625,0.4166666666666667,0.05,0.5294117647058824,0.47058823529411764,1767.0,1959.7777777777778,1821.7,1916.9,0,-8568,3.2,-95.2
1,15,2,1,6,6,8,1,1,0,0,16388,6.8,17884,236,40,-473,-1354,23.6,1638.8,19,2,0,6,6,9,0,0,0,0,16861,7.4,19238,235,69,473,1354,23.5,1686.1,1.0,0.0,0.4411764705882353,0.5588235294117647,0.13333333333333333,0.10526315789473684,0.5,0.5,2341.1428571428573,2408.714285714286,1788.4,1923.8,-473,-8124,-47.3,-135.4
0,8,3,1,6,5,7,1,0,1,0,15964,6.8,18133,217,51,-68,963,21.7,1596.4,55,1,0,5,6,9,1,1,0,0,16032,6.8,17170,198,51,68,-963,19.8,1603.2,0.5,0.5,0.12698412698412698,0.873015873015873,0.375,0.01818181818181818,0.5454545454545454,0.45454545454545453,2280.5714285714284,2672.0,1813.3,1717.0,-68,5778,-6.8,96.3
0,53,4,0,5,10,4,0,0,0,0,15649,7.0,17686,199,52,-2870,-2023,19.9,1564.9,15,0,1,10,5,14,1,1,0,0,18519,7.2,19709,229,60,2870,2023,22.9,1851.9,0.0,1.0,0.7794117647058824,0.22058823529411764,0.07547169811320754,0.0,0.3333333333333333,0.6666666666666666,2608.1666666666665,1683.5454545454545,1768.6,1970.9,0,-10115,-287.0,-202.3
0,14,3,1,8,5,4,1,0,1,1,17951,7.2,18661,244,50,2114,1904,24.4,1795.1,18,3,0,5,8,4,1,1,0,0,15837,6.4,16757,220,56,-2114,-1904,22.0,1583.7,0.5,0.5,0.4375,0.5625,0.21428571428571427,0.16666666666666666,0.6153846153846154,0.38461538461538464,1994.5555555555557,2639.5,1866.1,1675.7,2114,15232,211.4,190.4
0,13,0,0,8,10,5,1,0,1,0,16781,6.8,17736,180,42,-1611,-1624,18.0,1678.1,13,3,1,10,8,13,1,1,0,0,18392,7.4,19360,188,53,1611,1624,18.8,1839.2,0.5,0.5,0.5,0.5,0.0,0.23076923076923078,0.4444444444444444,0.5555555555555556,1864.5555555555557,1672.0,1773.6,1936.0,-1611,-12992,-161.1,-162.4
0,15,0,0,5,14,5,0,0,0,0,15099,6.8,17734,156,45,-5206,-1622,15.6,1509.9,13,2,1,14,5,8,0,0,0,1,20305,7.0,19356,226,39,5206,1622,22.6,2030.5,0.5,0.5,0.5357142857142857,0.4642857142857143,0.0,0.15384615384615385,0.2631578947368421,0.7368421052631579,2516.5,1353.6666666666667,1773.4,1935.6,0,-8110,-520.6,-162.2
0,13,2,0,10,10,8,1,0,1,0,18524,7.0,18597,194,58,85,1243,19.4,1852.4,18,3,1,10,10,14,1,1,0,0,18439,6.6,17354,182,47,-85,-1243,18.2,1843.9,0.5,0.5,0.41935483870967744,0.5806451612903226,0.15384615384615385,0.16666666666666666,0.5,0.5,1684.0,1676.2727272727273,1859.7,1735.4,85,12430,8.5,124.3
0,19,2,0,3,5,3,1,1,0,0,14587,6.8,16414,222,48,-2395,-2214,22.2,1458.7,26,4,1,5,3,6,1,0,1,0,16982,7.0,18628,254,60,2395,2214,25.4,1698.2,0.5,0.5,0.4222222222222222,0.5777777777777777,0.10526315789473684,0.15384615384615385,0.375,0.625,3646.75,2830.3333333333335,1641.4,1862.8,-2395,-6642,-239.5,-221.4
1,15,2,0,5,6,8,0,0,0,0,15964,6.8,17988,206,65,-243,860,20.6,1596.4,17,2,1,6,5,8,2,1,1,0,16207,6.6,17128,205,43,243,-860,20.5,1620.7,0.0,1.0,0.46875,0.53125,0.13333333333333333,0.11764705882352941,0.45454545454545453,0.5454545454545454,2660.6666666666665,2315.285714285714,1798.8,1712.8,0,4300,-24.3,86.0
0,15,5,0,5,6,7,1,0,1,0,15913,6.8,17592,202,41,-844,-689,20.2,1591.3,16,3,1,6,5,3,1,1,0,0,16757,7.2,18281,247,56,844,689,24.7,1675.7,0.5,0.5,0.4838709677419355,0.5161290322580645,0.3333333333333333,0.1875,0.45454545454545453,0.5454545454545454,2652.1666666666665,2393.8571428571427,1759.2,1828.1,-844,-3445,-84.4,-68.9
0,17,4,0,1,1,1,0,0,0,0,14018,7.0,16730,233,51,152,-1124,23.3,1401.8,41,3,1,1,1,1,1,1,0,0,13866,7.2,17854,220,56,-152,1124,22.0,1386.6,0.0,1.0,0.29310344827586204,0.7068965517241379,0.23529411764705882,0.07317073170731707,0.5,0.5,7009.0,6933.0,1673.0,1785.4,0,-1124,15.2,-112.4
0,14,0,0,8,11,9,1,1,0,0,16712,6.8,17809,190,35,-2339,-917,19.0,1671.2,38,4,1,11,8,19,0,0,0,0,19051,7.2,18726,228,40,2339,917,22.8,1905.1,1.0,0.0,0.2692307692307692,0.7307692307692307,0.0,0.10526315789473684,0.42105263157894735,0.5789473684210527,1856.888888888889,1587.5833333333333,1780.9,1872.6,-2339,-7336,-233.9,-91.7
0,39,1,0,4,12,5,0,0,0,0,14899,6.8,16761,190,36,-5515,-3391,19.0,1489.9,19,2,1,12,4,19,0,0,0,0,20414,7.4,20152,239,44,5515,3391,23.9,2041.4,0.5,0.5,0.6724137931034483,0.3275862068965517,0.02564102564102564,0.10526315789473684,0.25,0.75,2979.8,1570.3076923076924,1676.1,2015.2,0,-13564,-551.5,-339.1
0,15,2,0,9,8,3,0,0,0,0,16882,7.4,18988,191,57,-1261,1286,19.1,1688.2,16,3,1,8,9,9,0,0,0,0,18143,6.8,17702,238,40,1261,-1286,23.8,1814.3,0.5,0.5,0.4838709677419355,0.5161290322580645,0.13333333333333333,0.1875,0.5294117647058824,0.47058823529411764,1688.2,2015.888888888889,1898.8,1770.2,0,11574,-126.1,128.6
0,13,6,0,6,13,6,0,0,0,0,16420,6.6,16281,223,40,-3593,-3086,22.3,1642.0,21,2,1,13,6,12,2,1,1,0,20013,7.4,19367,229,60,3593,3086,22.9,2001.3,0.0,1.0,0.38235294117647056,0.6176470588235294,0.46153846153846156,0.09523809523809523,0.3157894736842105,0.6842105263157895,2345.714285714286,1429.5,1628.1,1936.7,0,-18516,-359.3,-308.6
1,17,3,1,1,2,2,1,1,0,0,14116,6.8,16837,217,51,-2421,-1685,21.7,1411.6,18,5,0,2,1,2,1,0,1,1,16537,6.8,18522,264,47,2421,1685,26.4,1653.7,0.5,0.5,0.4857142857142857,0.5142857142857142,0.17647058823529413,0.2777777777777778,0.3333333333333333,0.6666666666666666,7058.0,5512.333333333333,1683.7,1852.2,-2421,-1685,-242.1,-168.5
0,18,1,0,7,10,8,0,0,0,0,15543,6.4,15357,193,44,-3333,-2568,19.3,1554.3,13,5,1,10,7,12,0,0,0,0,18876,7.0,17925,234,40,3333,2568,23.4,1887.6,0.5,0.5,0.5806451612903226,0.41935483870967744,0.05555555555555555,0.38461538461538464,0.4117647058823529,0.5882352941176471,1942.875,1716.0,1535.7,1792.5,0,-17976,-333.3,-256.8
1,48,1,1,7,9,7,1,1,0,0,16765,7.2,18366,213,57,-923,-229,21.3,1676.5,11,0,0,9,7,8,0,0,0,0,17688,7.0,18595,214,38,923,229,21.4,1768.8,1.0,0.0,0.8135593220338984,0.1864406779661017,0.020833333333333332,0.0,0.4375,0.5625,2095.625,1768.8,1836.6,1859.5,-923,-1603,-92.3,-22.9
1,18,2,0,6,9,10,0,0,0,0,17013,7.0,17832,246,42,-941,-1717,24.6,1701.3,16,2,1,9,6,7,0,0,0,0,17954,7.4,19549,240,40,941,1717,24.0,1795.4,0.5,0.5,0.5294117647058824,0.47058823529411764,0.1111111111111111,0.125,0.4,0.6,2430.4285714285716,1795.4,1783.2,1954.9,0,-10302,-94.1,-171.7
1,12,1,0,5,11,3,0,0,0,0,16321,7.0,17802,185,64,-2593,-1668,18.5,1632.1,12,0,1,11,5,18,1,1,0,0,18914,7.2,19470,245,45,2593,1668,24.5,1891.4,0.0,1.0,0.5,0.5,0.08333333333333333,0.0,0.3125,0.6875,2720.1666666666665,1576.1666666666667,1780.2,1947.0,0,-8340,-259.3,-166.8
0,34,0,0,5,7,3,1,0,1,0,16616,7.0,18633,211,67,-47,318,21.1,1661.6,11,4,1,7,5,10,1,1,0,0,16663,7.0,18315,219,56,47,-318,21.9,1666.3,0.5,0.5,0.7555555555555555,0.24444444444444444,0.0,0.36363636363636365,0.4166666666666667,0.5833333333333334,2769.3333333333335,2082.875,1863.3,1831.5,-47,1590,-4.7,31.8
0,16,6,1,5,9,4,0,0,0,0,16105,7.0,17701,237,52,-1198,-833,23.7,1610.5,19,4,0,9,5,8,1,0,1,0,17303,7.2,18534,230,40,1198,833,23.0,1730.3,0.0,1.0,0.45714285714285713,0.5428571428571428,0.375,0.21052631578947367,0.35714285714285715,0.6428571428571429,2684.1666666666665,1730.3,1770.1,1853.4,0,-4165,-119.8,-83.3
1,16,3,0,8,11,11,0,0,0,0,17554,6.6,16706,227,43,-1548,-1988,22.7,1755.4,20,7,1,11,8,13,2,1,1,0,19102,7.0,18694,225,58,1548,1988,22.5,1910.2,0.0,1.0,0.4444444444444444,0.5555555555555556,0.1875,0.35,0.42105263157894735,0.5789473684210527,1950.4444444444443,1591.8333333333333,1670.6,1869.4,0,-15904,-154.8,-198.8
1,16,4,0,2,3,5,1,1,0,0,14627,6.8,16759,214,64,-1113,-1417,21.4,1462.7,15,6,1,3,2,5,0,0,0,0,15740,7.0,18176,235,68,1113,1417,23.5,1574.0,1.0,0.0,0.5161290322580645,0.4838709677419355,0.25,0.4,0.4,0.6,4875.666666666667,3935.0,1675.9,1817.6,-1113,-2834,-111.3,-141.7
0,15,3,0,6,7,8,0,0,0,0,16564,7.0,18202,213,49,-443,-447,21.3,1656.4,14,2,1,7,6,4,0,0,0,0,17007,7.0,18649,216,46,443,447,21.6,1700.7,0.5,0.5,0.5172413793103449,0.4827586206896552,0.2,0.14285714285714285,0.46153846153846156,0.5384615384615384,2366.285714285714,2125.875,1820.2,1864.9,0,-2682,-44.3,-44.7
1,15,2,0,11,4,11,0,0,0,0,18470,7.4,19952,231,59,3418,3608,23.1,1847.0,37,0,1,4,11,3,0,0,0,0,15052,6.4,16344,214,36,-3418,-3608,21.4,1505.2,0.5,0.5,0.28846153846153844,0.7115384615384616,0.13333333333333333,0.0,0.7333333333333333,0.26666666666666666,1539.1666666666667,3010.4,1995.2,1634.4,0,39688,341.8,360.8
1,22,2,1,6,6,4,0,0,0,0,16192,7.0,18524,218,59,34,985,21.8,1619.2,15,2,0,6,6,7,1,1,0,0,16158,6.8,17539,209,41,-34,-985,20.9,1615.8,0.0,1.0,0.5945945945945946,0.40540540540540543,0.09090909090909091,0.13333333333333333,0.5,0.5,2313.1428571428573,2308.285714285714,1852.4,1753.9,0,5910,3.4,98.5
1,16,2,0,9,4,17,0,0,0,0,18149,7.0,18067,202,52,3036,1766,20.2,1814.9,15,4,1,4,9,5,1,1,0,0,15113,6.6,16301,222,40,-3036,-1766,22.2,1511.3,0.0,1.0,0.5161290322580645,0.4838709677419355,0.125,0.26666666666666666,0.6923076923076923,0.3076923076923077,1814.9,3022.6,1806.7,1630.1,0,15894,303.6,176.6
1,15,2,1,5,5,6,1,0,1,0,16405,7.0,18502,239,43,861,1078,23.9,1640.5,14,2,0,5,5,9,1,1,0,0,15544,6.6,17424,233,44,-861,-1078,23.3,1554.4,0.5,0.5,0.5172413793103449,0.4827586206896552,0.13333333333333333,0.14285714285714285,0.5,0.5,2734.1666666666665,2590.6666666666665,1850.2,1742.4,861,5390,86.1,107.8
0,20,3,0,4,10,2,1,1,0,0,14843,6.4,16207,176,45,-2691,-1778,17.6,1484.3,14,3,1,10,4,12,1,0,1,0,17534,7.2,17985,199,52,2691,1778,19.9,1753.4,0.5,0.5,0.5882352941176471,0.4117647058823529,0.15,0.21428571428571427,0.2857142857142857,0.7142857142857143,2968.6,1594.0,1620.7,1798.5,-2691,-7112,-269.1,-177.8
1,13,4,1,7,2,2,1,1,0,0,16116,7.2,19219,246,49,1409,2205,24.6,1611.6,19,0,0,2,7,2,0,0,0,0,14707,6.8,17014,203,51,-1409,-2205,20.3,1470.7,1.0,0.0,0.40625,0.59375,0.3076923076923077,0.0,0.7777777777777778,0.2222222222222222,2014.5,4902.333333333333,1921.9,1701.4,1409,15435,140.9,220.5
1,15,4,1,1,0,1,0,0,0,0,14812,6.6,17296,254,53,1221,-311,25.4,1481.2,37,3,0,0,1,0,1,1,0,0,13591,6.8,17607,214,60,-1221,311,21.4,1359.1,0.0,1.0,0.28846153846153844,0.7115384615384616,0.26666666666666666,0.08108108108108109,1.0,0.0,7406.0,13591.0,1729.6,1760.7,0,-311,122.1,-31.1
1,16,4,1,5,6,3,0,0,0,0,17083,7.2,18817,248,60,1031,98,24.8,1708.3,17,3,0,6,5,6,2,1,1,0,16052,7.2,18719,220,60,-1031,-98,22.0,1605.2,0.0,1.0,0.48484848484848486,0.5151515151515151,0.25,0.17647058823529413,0.45454545454545453,0.5454545454545454,2847.1666666666665,2293.1428571428573,1881.7,1871.9,0,490,103.1,9.8
1,35,0,1,7,6,6,0,0,0,0,17135,7.0,18089,227,46,754,159,22.7,1713.5,16,11,0,6,7,9,0,0,0,0,16381,6.8,17930,195,38,-754,-159,19.5,1638.1,0.5,0.5,0.6862745098039216,0.3137254901960784,0.0,0.6875,0.5384615384615384,0.46153846153846156,2141.875,2340.1428571428573,1808.9,1793.0,0,1113,75.4,15.9
1,13,0,1,6,3,8,0,0,0,0,18236,7.2,19626,234,76,3586,3431,23.4,1823.6,13,1,0,3,6,4,0,0,0,0,14650,6.6,16195,221,47,-3586,-3431,22.1,1465.0,0.5,0.5,0.5,0.5,0.0,0.07692307692307693,0.6666666666666666,0.3333333333333333,2605.1428571428573,3662.5,1962.6,1619.5,0,20586,358.6,343.1
0,19,1,1,6,9,8,0,0,0,0,17088,7.2,18768,226,67,-884,963,22.6,1708.8,19,2,0,9,6,15,2,1,1,0,17972,6.8,17805,218,48,884,-963,21.8,1797.2,0.0,1.0,0.5,0.5,0.05263157894736842,0.10526315789473684,0.4,0.6,2441.1428571428573,1797.2,1876.8,1780.5,0,5778,-88.4,96.3
1,14,2,1,11,5,11,0,0,0,0,18180,7.0,18464,190,47,2575,1454,19.0,1818.0,33,1,0,5,11,6,1,1,0,0,15605,6.6,17010,203,48,-2575,-1454,20.3,1560.5,0.0,1.0,0.2978723404255319,0.7021276595744681,0.14285714285714285,0.030303030303030304,0.6875,0.3125,1515.0,2600.8333333333335,1846.4,1701.0,0,15994,257.5,145.4
0,12,4,0,1,8,1,1,1,0,0,13591,6.6,16284,201,56,-3754,-2371,20.1,1359.1,13,4,1,8,1,6,0,0,0,0,17345,7.2,18655,256,56,3754,2371,25.6,1734.5,1.0,0.0,0.48,0.52,0.3333333333333333,0.3076923076923077,0.1111111111111111,0.8888888888888888,6795.5,1927.2222222222222,1628.4,1865.5,-3754,-2371,-375.4,-237.1
0,41,3,0,8,9,7,0,0,0,0,16272,6.6,16687,179,41,-1117,-1207,17.9,1627.2,16,4,1,9,8,7,1,1,0,0,17389,6.8,17894,223,52,1117,1207,22.3,1738.9,0.0,1.0,0.7192982456140351,0.2807017543859649,0.07317073170731707,0.25,0.47058823529411764,0.5294117647058824,1808.0,1738.9,1668.7,1789.4,0,-9656,-111.7,-120.7
0,18,1,0,9,5,5,1,0,1,0,16835,6.8,17752,200,48,606,533,20.0,1683.5,13,3,1,5,9,6,0,0,0,0,16229,6.8,17219,211,55,-606,-533,21.1,1622.9,1.0,0.0,0.5806451612903226,0.41935483870967744,0.05555555555555555,0.23076923076923078,0.6428571428571429,0.35714285714285715,1683.5,2704.8333333333335,1775.2,1721.9,606,4797,60.6,53.3
1,19,5,1,4,6,3,1,1,0,0,15373,6.4,16354,228,54,-1323,-1422,22.8,1537.3,19,3,0,6,4,5,0,0,0,0,16696,7.0,17776,216,59,1323,1422,21.6,1669.6,1.0,0.0,0.5,0.5,0.2631578947368421,0.15789473684210525,0.4,0.6,3074.6,2385.1428571428573,1635.4,1777.6,-1323,-5688,-132.3,-142.2
1,83,3,0,9,8,12,1,1,0,0,17822,7.0,18329,209,44,-775,687,20.9,1782.2,15,2,1,8,9,8,0,0,0,1,18597,6.6,17642,219,44,775,-687,21.9,1859.7,1.0,0.0,0.8469387755102041,0.15306122448979592,0.03614457831325301,0.13333333333333333,0.5294117647058824,0.47058823529411764,1782.2,2066.3333333333335,1832.9,1764.2,-775,6183,-77.5,68.7
0,17,1,0,5,10,6,0,0,0,0,16249,7.0,18383,213,59,-1796,-749,21.3,1624.9,16,2,1,10,5,15,1,1,0,0,18045,7.0,19132,214,44,1796,749,21.4,1804.5,0.0,1.0,0.5151515151515151,0.48484848484848486,0.058823529411764705,0.125,0.3333333333333333,0.6666666666666666,2708.1666666666665,1640.4545454545455,1838.3,1913.2,0,-3745,-179.6,-74.9
1,16,5,0,13,5,13,0,0,0,0,20067,7.4,20095,229,36,4409,4503,22.9,2006.7,16,2,1,5,13,5,1,1,0,0,15658,6.2,15592,182,48,-4409,-4503,18.2,1565.8,0.0,1.0,0.5,0.5,0.3125,0.125,0.7222222222222222,0.2777777777777778,1433.357142857143,2609.6666666666665,2009.5,1559.2,0,58539,440.9,450.3
0,15,1,1,4,5,2,0,0,0,0,13933,6.4,16078,199,39,-2215,-1879,19.9,1393.3,17,1,0,5,4,6,2,1,1,0,16148,6.8,17957,212,48,2215,1879,21.2,1614.8,0.0,1.0,0.46875,0.53125,0.06666666666666667,0.058823529411764705,0.4444444444444444,0.5555555555555556,2786.6,2691.3333333333335,1607.8,1795.7,0,-7516,-221.5,-187.9
0,16,2,1,9,9,6,0,0,0,0,17299,7.0,18742,200,43,176,789,20.0,1729.9,15,4,0,9,9,8,0,0,0,0,17123,7.0,17953,221,52,-176,-789,22.1,1712.3,0.5,0.5,0.5161290322580645,0.4838709677419355,0.125,0.26666666666666666,0.5,0.5,1729.9,1712.3,1874.2,1795.3,0,7101,17.6,78.9
